ResponseId,AIBen - Greater efficiency,AIBen - Improve accuracy in coding,AIBen - Improve collaboration,AIBen - Increase productivity,AIBen - Make workload more manageable,AIBen - Other (please specify):,AIBen - Speed up learning
62739,False,False,False,False,False,False,False
62740,False,False,False,False,False,False,False
62741,False,False,False,False,False,False,False
62742,False,False,False,False,False,False,False
62743,False,False,False,False,False,False,False
62744,False,True,False,True,False,False,True
62745,True,False,False,True,False,False,True
62746,False,False,False,True,True,True,True
62747,False,False,False,False,False,False,False
62748,False,False,False,False,False,False,False
62749,False,False,False,False,False,False,False
62750,False,False,False,False,False,False,False
62751,False,False,False,False,False,False,False
62752,False,False,False,False,False,False,False
62753,True,False,False,True,True,False,False
62754,False,False,False,False,False,False,True
62755,False,False,False,False,False,False,False
62756,False,False,False,False,False,False,False
62757,False,False,False,False,False,False,True
62758,False,False,False,False,False,False,False
62759,False,False,False,True,False,False,False
62760,True,False,False,False,False,False,False
62761,False,False,False,False,False,False,False
62762,False,False,False,False,False,False,False
62763,False,False,False,False,False,False,True
62764,False,False,False,False,False,False,False
62765,False,False,False,True,False,False,True
62766,False,False,False,True,False,False,False
62767,True,True,False,True,True,False,False
62768,False,False,False,False,False,False,False
62769,True,True,False,True,True,False,True
62770,False,False,False,False,False,False,False
62771,False,False,False,True,False,False,True
62772,False,False,False,False,False,False,False
62773,False,False,False,False,False,False,False
62774,True,False,False,True,True,False,True
62775,False,False,False,False,False,False,False
62776,True,False,False,True,False,False,False
62777,False,False,False,False,False,False,False
62778,False,False,False,False,False,False,False
62779,False,False,False,False,False,False,True
62780,True,False,False,True,False,False,False
62781,False,False,False,False,False,False,False
62782,False,False,False,False,False,False,False
62783,False,False,False,False,False,False,False
62784,True,False,False,True,True,False,True
62785,True,True,False,True,False,False,True
62786,False,False,False,False,False,False,False
62787,False,False,False,False,False,False,False
62788,True,False,False,True,False,False,True
62789,False,False,False,False,False,False,False
62790,False,False,False,False,False,False,False
62791,False,False,False,False,False,False,True
62792,False,False,False,False,False,False,False
62793,False,False,False,False,False,False,False
62794,False,False,False,False,False,False,False
62795,False,False,False,False,False,False,False
62796,False,True,False,True,False,False,True
62797,False,False,False,False,False,False,False
62798,False,False,False,True,False,False,False
62799,True,False,False,True,False,False,False
62800,True,False,False,True,True,False,False
62801,True,True,False,True,False,False,True
62802,False,False,False,False,False,False,False
62803,False,False,False,False,False,False,True
62804,False,False,False,False,False,False,False
62805,True,True,False,True,True,False,True
62806,False,False,False,True,False,False,False
62807,False,False,False,False,False,False,False
62808,False,False,False,False,False,False,False
62809,True,False,False,True,True,False,True
62810,False,False,False,False,False,False,True
62811,False,False,False,True,False,False,True
62812,False,False,False,False,False,False,False
62813,False,False,False,False,False,False,False
62814,False,False,False,False,False,False,False
62815,False,False,False,False,False,False,False
62816,False,False,False,True,False,False,True
62817,True,False,False,False,True,False,False
62818,False,False,False,False,False,False,False
62819,False,False,False,False,False,False,False
62820,False,False,False,False,False,False,False
62821,False,False,False,False,False,True,False
62822,True,True,False,True,False,False,True
62823,True,False,False,True,False,False,True
62824,True,False,False,True,False,False,True
62825,False,False,False,False,False,False,False
62826,False,False,False,False,False,False,False
62827,False,False,False,False,False,False,False
62828,False,False,False,False,False,False,False
62829,False,False,False,False,False,False,False
62830,False,False,False,False,False,False,False
62831,False,False,False,False,False,False,False
62832,False,False,False,False,False,False,False
62833,False,False,False,False,False,False,False
62834,False,False,False,False,False,False,False
62835,False,False,False,False,False,False,False
62836,False,False,False,False,False,False,False
62837,False,False,False,False,False,False,False
62838,False,False,False,True,False,False,True
62839,False,False,False,False,False,False,False
62840,True,False,False,False,False,False,True
62841,False,False,False,False,False,False,False
62842,False,False,False,False,False,False,False
62843,False,False,False,False,False,False,False
62844,True,True,False,True,False,False,True
62845,False,False,False,False,False,False,False
62846,False,False,False,False,False,False,False
62847,False,False,False,False,False,False,False
62848,True,False,False,True,False,False,False
62849,False,False,False,False,False,False,False
62850,False,False,False,False,False,False,False
62851,False,False,False,False,False,False,False
62852,False,False,False,True,True,False,False
62853,False,False,False,False,False,False,False
62854,False,True,False,True,False,False,True
62855,False,False,False,False,False,False,False
62856,True,False,False,True,True,False,True
62857,False,False,False,False,False,False,False
