ResponseId,LearnCode - Books / Physical media,LearnCode - Coding Bootcamp,LearnCode - Colleague,LearnCode - Friend or family member,LearnCode - On the job training,LearnCode - Online Courses or Certification,LearnCode - Other (please specify):,"LearnCode - Other online resources (e.g., videos, blogs, forum, online community)","LearnCode - School (i.e., University, College, etc)"
52105,False,True,False,False,False,True,False,True,False
52106,True,False,False,True,False,False,False,True,True
52107,True,False,False,False,False,True,False,True,False
52108,True,False,False,False,True,True,False,True,False
52109,False,False,False,False,False,False,False,True,True
52110,True,False,True,True,False,True,False,True,True
52111,False,False,False,False,True,False,False,False,False
52112,False,False,False,True,True,False,False,False,True
52113,False,False,False,False,True,False,False,True,True
52114,False,False,False,True,False,False,False,True,True
52115,False,False,False,False,False,False,False,True,False
52116,False,False,False,False,False,False,True,False,False
52117,True,False,False,True,True,True,False,False,False
52118,True,False,True,False,True,True,False,True,False
52119,False,False,True,False,True,False,False,True,False
52120,False,False,False,False,False,False,False,True,False
52121,True,True,False,False,True,True,False,True,True
52122,False,False,False,False,True,True,True,False,False
52123,False,False,True,False,True,True,False,True,True
52124,True,False,False,False,False,True,False,True,True
52125,False,False,False,False,True,False,False,True,True
52126,True,False,False,False,False,True,False,True,True
52127,True,False,False,False,False,False,False,False,True
52128,True,True,True,False,True,True,False,True,False
52129,True,True,False,True,True,True,False,True,True
52130,True,False,False,False,False,True,False,True,True
52131,False,True,False,False,True,True,False,True,False
52132,False,False,False,False,False,False,False,True,False
52133,False,False,False,False,False,True,True,False,False
52134,True,False,True,False,False,True,False,True,False
52135,True,True,True,True,True,True,False,True,True
52136,True,False,True,False,True,True,False,True,True
52137,False,False,False,False,False,False,False,False,True
52138,False,False,True,False,True,True,False,False,True
52139,True,False,False,False,False,False,False,True,True
52140,False,False,False,False,False,True,False,True,False
52141,False,False,False,False,True,False,False,True,True
52142,True,False,True,False,True,True,False,True,True
52143,False,False,True,False,True,False,False,True,False
52144,False,False,False,False,True,False,False,True,True
52145,True,False,False,False,True,True,False,True,False
52146,False,False,True,False,True,True,False,False,False
52147,True,False,True,False,False,True,False,True,False
52148,True,False,False,False,True,True,False,True,False
52149,False,False,False,False,True,False,False,True,False
52150,True,False,False,False,False,True,False,False,True
52151,True,True,True,False,True,True,False,True,False
52152,True,False,False,False,True,True,False,True,True
52153,True,False,True,False,False,True,False,True,False
52154,True,False,False,False,False,True,False,True,True
52155,False,False,False,False,False,False,False,True,True
52156,False,False,False,True,False,False,False,True,True
52157,True,False,False,False,True,True,False,True,False
52158,False,False,True,True,False,False,False,True,True
52159,True,False,False,False,False,True,False,True,True
52160,True,False,False,False,False,False,False,False,False
52161,False,False,False,False,True,False,False,True,False
52162,False,False,False,False,False,True,False,False,True
52163,True,False,False,False,True,False,False,False,True
52164,False,False,False,False,False,True,False,True,False
52165,True,False,False,False,True,True,False,True,False
52166,False,False,False,False,True,True,False,True,True
52167,False,False,False,False,False,True,False,True,True
52168,True,False,True,False,False,True,False,True,False
52169,True,True,True,False,False,True,False,False,True
52170,False,True,True,False,True,False,False,True,True
52171,True,True,False,False,True,True,False,True,True
52172,False,False,True,False,True,True,False,True,False
52173,False,False,False,False,True,True,False,True,False
52174,False,False,False,True,False,True,False,True,True
52175,True,False,True,False,True,True,False,True,False
52176,False,False,False,False,True,True,False,True,False
52177,False,False,False,False,True,False,False,True,True
52178,False,False,False,False,True,False,False,False,False
52179,False,True,True,False,True,True,False,True,False
52180,True,False,False,False,True,True,False,False,False
52181,False,False,False,False,False,False,False,False,True
52182,True,False,True,False,True,True,False,True,False
52183,False,False,False,False,False,False,False,True,False
52184,False,True,False,False,True,True,False,True,False
52185,True,False,False,False,False,False,False,False,False
52186,False,False,False,False,True,False,False,True,True
52187,True,False,False,False,True,True,False,True,True
52188,False,False,False,False,False,True,False,True,True
52189,True,True,False,False,False,True,False,True,False
52190,True,False,False,False,False,False,False,True,True
52191,False,False,False,False,True,False,False,False,False
52192,False,False,False,False,False,False,False,True,True
52193,False,False,False,False,False,False,False,True,True
52194,True,False,True,False,True,True,False,True,False
52195,True,False,False,False,False,True,False,True,False
52196,False,False,False,False,False,True,False,True,False
52197,False,False,True,False,True,True,False,True,True
52198,False,False,False,False,False,True,False,False,True
52199,False,False,False,False,True,False,False,True,False
52200,False,False,False,False,True,True,False,True,False
52201,False,False,False,False,False,False,True,False,True
52202,True,False,False,False,False,False,False,True,False
52203,True,False,False,False,True,True,False,False,True
52204,False,False,False,True,False,True,False,True,True
52205,False,False,False,False,False,False,False,True,False
52206,False,True,True,True,False,True,False,True,False
52207,True,False,True,False,False,False,False,True,False
52208,True,False,True,False,True,True,False,True,False
52209,False,False,False,False,False,False,False,True,True
52210,False,False,True,False,False,False,True,True,False
52211,True,False,False,False,False,True,False,True,False
52212,False,False,False,False,False,True,False,True,True
52213,True,True,False,False,True,True,False,True,False
52214,False,False,False,False,False,False,False,False,True
52215,True,False,False,False,True,False,False,True,True
52216,True,False,False,False,False,False,False,True,False
52217,False,False,False,False,True,False,False,True,False
52218,True,False,True,True,False,False,False,False,True
52219,False,True,False,False,False,True,False,False,False
52220,False,False,False,False,True,True,False,True,False
52221,True,False,False,False,True,True,False,False,True
52222,False,True,False,False,False,False,False,False,True
52223,False,False,True,True,True,True,False,True,False
52224,True,True,False,True,False,False,False,True,True
